"linenum";"startnum";"endnum";"Name";"Name_1";"Shape_Leng";"type";"coordinates"
937;241;239;"中一路";"中一路";"213.394011336";"LineString";"49603.92720000073,21536.675200000405,49597.93549999967,21536.044500000775,49592.68459999934,21535.734600000083,49583.77439999953,21539.39110000059,49577.15199999884,21546.249899998307,49566.982000000775,21558.075599998236,49557.04839999974,21569.901200000197,49531.03200000152,21596.39070000127,49515.422200001776,21613.656100001186,49498.15670000017,21631.158100001514,49484.202500000596,21645.348799999803,49473.55939999968,21656.938000001013,49463.152800001204,21668.290600001812,49460.55119999871,21671.601799998432,49459.13210000098,21674.676399998367,49457.23999999836,21678.224100001156,49457.23999999836,21682.481400001794"
410;153;175;"外环路";"外环路";"212.455810288";"LineString";"48927.92810000107,21554.578299999237,48928.85429999977,21557.69000000134,48933.13589999825,21561.444499999285,48944.84329999983,21571.20069999993,48964.88780000061,21586.810600001365,48976.59519999847,21597.098900001496,48984.577500000596,21604.371599998325,49008.346999999136,21623.70659999922,49022.18299999833,21635.059200000018,49033.180900000036,21643.573600001633,49041.51790000126,21650.314300000668,49059.61120000109,21665.569299999624,49073.80200000107,21676.92199999839,49081.60689999908,21683.662599999458,49085.68670000136,21686.500700000674,49091.36300000176,21688.98409999907"
526;175;171;"西一路";"西一路";"274.002259747";"LineString";"49091.36300000176,21688.98409999907,49094.91070000082,21689.693700000644,49101.6585999988,21688.892000000924,49104.4523999989,21688.59259999916,49107.54560000077,21687.295499999076,49110.738499999046,21685.299899999052,49114.13100000098,21682.50609999895,49122.71200000122,21671.82979999855,49132.789599999785,21659.65680000186,49139.17550000176,21651.973799999803,49154.14229999855,21633.813999999315,49168.90960000083,21616.5522999987,49176.69240000099,21607.272900000215,49187.518399998546,21593.87750000134,49195.60049999878,21583.550400000066,49201.13819999993,21576.590900000185,49213.1865000017,21560.95050000027,49231.42110000178,21538.990899998695,49247.38569999859,21519.700300000608,49258.028799999505,21506.928599998355,49267.075399998575,21495.487300001085,49271.324999999255,21489.131000000983"
938;239;240;"直走";"中一路";"17.541234687";"LineString";"49457.23999999836,21682.481400001794,49445.02259999886,21695.068300001323"
105;468;400;"东四路";"东四路";"641.853898688";"LineString";"51438.97529999912,21696.88599999994,51439.79100000113,21693.623199999332,51439.51909999922,21691.447999998927,51439.65500000119,21688.321100000292,51439.24720000103,21686.825599998236,51437.751699998975,21682.203299999237,51433.265299998224,21674.861900001764,51415.04780000076,21640.466099999845,51398.32569999993,21610.964499998838,51381.46770000085,21581.191100001335,51375.75769999996,21571.266600001603,51355.09299999848,21538.77419999987,51339.45859999955,21517.701600000262,51322.19269999862,21496.08529999852,51310.908700000495,21483.033900000155,51296.7696999982,21467.12759999931,51278.41620000079,21449.58980000019,51263.325599998236,21436.810300000012,51246.87539999932,21424.302799999714,51225.53099999949,21408.940200001,51207.993200000376,21396.16079999879,51185.969099998474,21384.197000000626,51166.528000000864,21373.59279999882,51138.25,21358.91000000015,51103.990100000054,21341.50820000097,51068.50670000166,21322.610899999738,51044.57919999957,21311.870700001717,51017.11699999869,21297.731699999422,51004.33749999851,21291.34200000018,51000.12299999967,21289.982400000095,50995.36470000073,21290.254299998283,50991.69399999827,21291.20600000024,50988.56709999964,21292.42960000038,50981.420499999076,21298.599199999124"
649;468;466;"直走";"中环东路";"33.602508296";"LineString";"51438.97529999912,21696.88599999994,51460.76619999856,21671.30700000003"
33;449;419;"北四路";"北四路";"311.784787667";"LineString";"51151.898499999195,21700.463799998164,51154.966699998826,21696.123399998993,51156.38850000128,21692.007500000298,51157.21169999987,21686.9188000001,51157.36140000075,21682.428700000048,51156.762699998915,21679.659899998456,51154.368000000715,21673.29899999872,51151.67399999872,21667.910900000483,51145.387899998575,21657.434099998325,51138.129000000656,21646.35869999975,51128.84950000048,21632.664000000805,51120.39330000058,21620.615699999034,51109.09329999983,21606.172699999064,51099.81390000135,21593.899900000542,51084.62260000035,21575.490699999034,51072.723900001496,21562.76889999956,51057.15839999914,21548.47560000047,51045.25979999825,21538.298099998385,51030.06850000098,21526.54919999838,51015.02679999918,21515.773099999875,50998.78779999912,21505.67040000111,50982.84809999913,21496.465799998492,50967.50710000098,21488.084399998188,50960.023699998856,21484.19299999997,50953.43340000138,21481.458999998868"
411;175;178;"直走";"外环路";"37.3225882906";"LineString";"49091.36300000176,21688.98409999907,49119.71499999985,21713.25629999861"
527;174;178;"西一路";"西一路";"271.684433278";"LineString";"49274.68629999831,21498.006700001657,49262.57979999855,21512.77400000021,49248.743799999356,21529.403799999505,49237.43549999967,21543.505800001323,49219.20919999853,21565.72329999879,49204.708000000566,21583.816500000656,49189.4085999988,21602.574900001287,49176.50389999896,21618.273499999195,49167.45729999989,21629.58179999888,49155.88289999962,21643.683800000697,49142.71209999919,21659.11630000174,49131.403799999505,21672.553199999034,49125.55009999871,21679.471200000495,49120.89380000159,21685.058800000697,49119.297299999744,21688.11870000139,49118.10000000149,21691.045499999076,49117.03570000082,21694.238499999046,49116.63659999892,21698.894799999893,49116.78819999844,21702.746199999005,49117.05420000106,21706.072200000286,49118.118599999696,21709.531199999154,49119.71499999985,21713.25629999861"
589;298;351;"中二横路";"中二横路";"251.7019195";"LineString";"50024.77279999852,21544.0196999982,50026.230099998415,21548.716499999166,50027.29439999908,21551.90940000117,50031.72899999842,21557.053599998355,50037.76009999961,21562.1977000013,50065.60949999839,21588.45069999993,50093.10410000011,21614.526200000197,50109.95560000092,21631.022999998182,50129.8227000013,21650.535300001502,50155.366099998355,21677.497800000012,50176.4748999998,21697.364900000393,50191.552600000054,21711.20089999959,50195.98719999939,21714.039000000805,50200.24439999834,21715.103300001472,50205.050000000745,21715.82620000094"
867;351;350;"中四路";"中四路";"277.157827166";"LineString";"50205.050000000745,21715.82620000094,50209.30730000138,21715.82620000094,50212.677600000054,21714.052400000393,50220.127700001,21709.085599999875,50238.75310000032,21689.041200000793,50267.84420000017,21659.59530000016,50291.4364,21634.58410000056,50316.97980000079,21607.79899999872,50350.68290000036,21572.1446999982,50375.51669999957,21546.601300001144,50385.8049999997,21535.071299999952,50388.0821999982,21530.50490000099,50388.617600001395,21528.593100000173,50388.846999999136,21525.534200001508,50388.69399999827,21523.316500000656,50388.5410999991,21520.48699999973,50388.388099998236,21518.498700000346,50387.39400000125,21516.051600001752"
650;293;300;"直走";"中环东路";"64.2681804652";"LineString";"49808.99670000002,21677.842500001192,49857.550799999386,21719.94830000028"
913;299;300;"中心大街北";"中心大街北";"222.076993177";"LineString";"50008.54949999973,21562.031599998474,50005.356600001454,21562.16470000148,50000.30110000074,21562.563799999654,49994.71350000054,21566.8209999986,49986.59809999913,21573.60599999875,49979.0148999989,21583.18470000103,49967.44060000032,21596.22250000015,49954.93499999866,21609.260299999267,49943.2276000008,21621.63289999962,49934.846200000495,21630.8125,49924.33610000089,21642.386900000274,49919.14759999886,21648.107500001788,49906.24289999902,21662.076600000262,49891.60860000178,21677.775100000203,49882.96110000089,21686.688700001687,49878.83689999953,21690.81289999932,49868.193900000304,21700.524700000882,49863.803599998355,21705.447099998593,49861.941100001335,21708.3740000017,49860.4776000008,21711.699900001287,49858.48209999874,21715.55799999833,49857.550799999386,21719.94830000028"
106;466;481;"直走";"东四路";"54.2200056259";"LineString";"51460.76619999856,21671.30700000003,51481.1334999986,21721.55620000139"
651;489;481;"中环东路";"中环东路";"260.975051506";"LineString";"51690.00079999864,21569.759700000286,51682.617600001395,21570.44559999928,51675.63580000028,21572.819200001657,51660.86850000173,21583.19619999826,51639.316300000995,21598.628699999303,51616.167599998415,21615.52459999919,51594.34930000082,21631.48919999972,51572.131799999624,21646.655600000173,51561.48869999871,21654.770899999887,51556.03420000151,21659.693300001323,51549.781399998814,21666.07919999957,51543.661600001156,21670.868599999696,51529.95859999955,21680.846500001848,51511.200199998915,21693.884199999273,51497.76330000162,21703.729100000113,51491.37750000134,21708.51850000024,51487.38630000129,21711.44530000165,51485.12460000068,21713.83999999985,51483.12909999862,21716.234700001776,51481.66560000181,21718.496399998665,51481.1334999986,21721.55620000139"
34;453;449;"直走";"北四路";"37.5910413336";"LineString";"51179.849399998784,21725.600099999458,51151.898499999195,21700.463799998164"
805;296;276;"中环西路";"中环西路";"136.821856742";"LineString";"49806.895300000906,21730.603300001472,49786.80420000106,21710.512200001627,49761.02430000156,21685.678399998695,49732.169700000435,21658.085200000554,49716.71029999852,21648.4365000017,49702.26729999855,21647.634100001305"
914;296;293;"拐弯";"中心大街北";"52.8026315502";"LineString";"49806.895300000906,21730.603300001472,49808.99670000002,21677.842500001192"
806;300;296;"拐弯";"中环西路";"51.7639711104";"LineString";"49857.550799999386,21719.94830000028,49806.895300000906,21730.603300001472"
590;351;360;"直走";"中二横路";"26.1269237543";"LineString";"50205.050000000745,21715.82620000094,50224.54899999872,21733.215999998152"
868;354;360;"中四路";"中四路";"269.31669745";"LineString";"50407.52930000052,21538.082299999893,50402.40670000017,21541.167599998415,50384.90469999984,21557.72349999845,50360.30739999935,21582.7938000001,50331.68930000067,21613.776999998838,50300.706099998206,21645.233199998736,50268.30389999971,21679.764100000262,50249.61930000037,21699.867699999362,50230.69830000028,21719.498300001025,50226.20459999889,21724.701600000262,50224.78550000116,21727.53970000148,50224.54899999872,21733.215999998152"
591;352;316;"中二横路";"中二横路";"115.001318757";"LineString";"50186.930500000715,21734.957499999553,50186.76850000024,21732.954700000584,50185.305100001395,21729.229699999094,50183.841699998826,21726.701900001615,50182.51130000129,21724.83940000087,50180.51570000127,21722.311599999666,50176.52459999919,21718.453499998897,50162.6886,21705.149700000882,50147.123100001365,21689.98330000043,50133.153999999166,21675.349100001156,50123.708299998194,21666.169399999082,50119.45109999925,21661.113899998367,50115.99210000038,21658.320099998266,50112.93219999969,21656.457600001246,50110.13839999959,21655.65940000117,50107.039999999106,21655.177400000393"
869;352;351;"直走";"中四路";"26.3500079675";"LineString";"50186.930500000715,21734.957499999553,50205.050000000745,21715.82620000094"
592;438;449;"中二横路";"中二横路";"168.447961903";"LineString";"50994.598700001836,21736.70479999855,50999.17830000073,21738.851399999112,51007.05270000175,21738.473400000483,51010.60040000081,21736.69949999824,51027.27459999919,21726.05640000105,51038.449799999595,21719.848000001162,51052.28579999879,21714.881200000644,51063.594099998474,21712.353500001132,51075.16849999875,21711.023099999875,51090.86699999869,21710.6240000017,51103.10649999976,21710.6240000017,51125.05790000036,21710.6240000017,51132.90720000118,21710.6240000017,51138.36169999838,21710.224899999797,51141.68769999966,21710.09180000052,51145.944899998605,21708.096200000495,51148.33960000053,21705.568500000983,51151.00039999932,21702.64169999957,51151.898499999195,21700.463799998164"
593;437;438;"直走";"中二横路";"11.8675829451";"LineString";"50984.976700000465,21743.65150000155,50994.598700001836,21736.70479999855"
107;480;468;"直走";"东四路";"51.6532752156";"LineString";"51455.63439999893,21745.77910000086,51438.97529999912,21696.88599999994"
652;481;480;"直走";"中环东路";"35.1703424092";"LineString";"51481.1334999986,21721.55620000139,51455.63439999893,21745.77910000086"
927;239;267;"中一横西";"中一横西";"94.2745494753";"LineString";"49457.23999999836,21682.481400001794,49459.22700000182,21687.683400001377,49463.95729999989,21693.123199999332,49480.27670000121,21708.496500000358,49497.30559999868,21726.944499999285,49512.67889999971,21741.60830000043,49517.172699999064,21747.28460000083,49522.612500000745,21747.99410000071"
614;267;270;"中二路";"中二路";"203.656159132";"LineString";"49522.612500000745,21747.99410000071,49526.50580000132,21748.08980000019,49529.580499999225,21747.61670000106,49535.72980000079,21743.596000000834,49565.767000000924,21714.268399998546,49592.49289999902,21688.96150000021,49620.63800000027,21657.74179999903,49636.24780000001,21640.949400000274,49652.80370000005,21625.103100001812,49656.75809999928,21622.188400000334,49666.68189999834,21613.936099998653,49667.92379999906,21609.278900001198"
412;178;193;"外环路";"外环路";"62.4063636724";"LineString";"49119.71499999985,21713.25629999861,49122.50879999995,21717.24740000069,49125.036600001156,21720.44029999897,49127.83040000126,21724.165399998426,49129.42680000141,21726.82620000094,49143.66200000048,21738.001400001347,49162.09299999848,21750.63659999892,49167.17449999973,21751.99159999937"
413;193;604;"外环路";"外环路";"7.91595754082";"LineString";"49167.17449999973,21751.99159999937,49174.80710000172,21749.892599999905"
594;361;352;"直走";"中二横路";"27.8879274649";"LineString";"50207.99700000137,21753.23149999976,50186.930500000715,21734.957499999553"
870;360;361;"直走";"中四路";"25.9728501368";"LineString";"50224.54899999872,21733.215999998152,50207.99700000137,21753.23149999976"
595;453;445;"中二横路";"中二横路";"189.522293592";"LineString";"51179.849399998784,21725.600099999458,51176.49949999899,21723.484400000423,51173.8387000002,21721.533100001514,51169.75879999995,21720.291400000453,51161.77650000155,21719.227099999785,51158.22879999876,21717.808100000024,51142.44159999862,21717.63069999963,51108.738499999046,21717.63069999963,51079.29270000011,21717.808100000024,51068.64959999919,21718.695000000298,51055.34569999948,21721.178399998695,51042.21930000186,21726.32250000164,51028.73800000176,21733.772700000554,51014.547200001776,21743.7061999999,51009.120600000024,21750.00609999895,51007.61789999902,21757.693100001663"
928;268;240;"中一横西";"中一横西";"94.9880342876";"LineString";"49510.313799999654,21760.765799999237,49510.55029999837,21757.21819999814,49509.131200000644,21754.379999998957,49486.18950000033,21732.384300000966,49468.21449999884,21712.990200001746,49458.044500000775,21702.58370000124,49451.895100001246,21696.90740000084,49445.02259999886,21695.068300001323"
615;268;267;"直走";"中二路";"17.7306046871";"LineString";"49510.313799999654,21760.765799999237,49522.612500000745,21747.99410000071"
596;445;442;"直走";"中二横路";"15.7838209193";"LineString";"51007.61789999902,21757.693100001663,50994.737900000066,21766.816399998963"
7;416;436;"北三路";"北三路";"230.648874051";"LineString";"50828.25389999896,21591.452500000596,50829.24689999968,21597.080699998885,50835.76579999924,21614.375700000674,50844.54639999941,21635.927900001407,50852.661699999124,21656.54890000075,50862.506599999964,21683.688700001687,50869.55759999901,21705.906199999154,50882.72839999944,21739.165800001472,50893.50450000167,21768.301199998707,50901.09420000017,21789.248700000346,50908.540199998766,21795.507500000298,50913.98000000045,21798.10909999907,50917.76419999823,21799.291700001806"
597;436;437;"中二横路";"中二横路";"94.0832172219";"LineString";"50917.76419999823,21799.291700001806,50924.39149999991,21799.966699998826,50928.17570000142,21799.651399999857,50932.59059999883,21798.074599999934,50939.52829999849,21795.23649999872,50957.56239999831,21780.158799998462,50972.64009999856,21768.096599999815,50979.20340000093,21761.710799999535,50983.00670000166,21756.597199998796,50984.976700000465,21743.65150000155"
414;193;228;"直走";"外环路";"81.7708335778";"LineString";"49167.17449999973,21751.99159999937,49231.47089999914,21802.51330000162"
415;553;228;"外环路";"外环路";"6.24519036128";"LineString";"49229.77600000054,21796.50250000134,49231.47089999914,21802.51330000162"
653;300;314;"中环东路";"中环东路";"123.423614019";"LineString";"49857.550799999386,21719.94830000028,49857.25539999828,21723.624499998987,49857.38850000128,21726.15230000019,49858.05370000005,21729.87730000168,49858.718899998814,21732.937199998647,49860.31529999897,21735.864100001752,49861.778799999505,21739.32310000062,49865.503800000995,21743.314199998975,49881.73449999839,21758.08150000125,49893.574999999255,21769.788899999112,49907.67700000107,21782.161499999464,49923.50860000029,21798.52519999817,49927.36670000106,21801.984200000763,49930.82569999993,21804.911100000143,49932.68829999864,21806.2415000014,49934.816899999976,21807.03970000148,49938.12550000101,21807.506400000304"
847;314;313;"中三路";"中三路";"229.6109407";"LineString";"49938.12550000101,21807.506400000304,49941.85049999878,21806.796900000423,49945.027600001544,21804.312399998307,49948.94590000063,21800.23369999975,49957.63780000061,21792.428700000048,49977.1501000002,21771.320000000298,50005.531599998474,21741.696699999273,50026.28559999913,21719.70100000128,50057.6827000007,21687.23959999904,50085.70949999988,21655.487799998373,50089.07979999855,21650.166200000793,50091.03099999949,21646.441199999303,50091.56320000067,21642.183899998665,50091.56320000067,21640.055300001055"
654;314;319;"直走";"中环东路";"17.9579512091";"LineString";"49938.12550000101,21807.506400000304,49950.18760000169,21820.810300000012"
848;316;319;"中三路";"中三路";"231.075872011";"LineString";"50107.039999999106,21655.177400000393,50103.31489999965,21655.177400000393,50100.92020000145,21655.310400001705,50094.667399998754,21661.164099998772,50090.80930000171,21663.691799998283,50081.496599998325,21673.270599998534,50064.73380000144,21691.62990000099,50047.03970000148,21709.85619999841,50028.813400000334,21729.412799999118,50014.97740000114,21743.647999998182,49998.61360000074,21761.741200000048,49980.653400000185,21780.100499998778,49968.280900001526,21792.73919999972,49958.036899998784,21804.978700000793,49954.04569999874,21811.49760000035,49951.91710000113,21814.823600001633,49950.98589999974,21817.21819999814,49950.18760000169,21820.810300000012"
8;435;415;"北三路";"北三路";"241.010447895";"LineString";"50891.34439999983,21824.134399998933,50892.80779999867,21819.212000001222,50892.940900001675,21815.620000001043,50892.27569999918,21809.63329999894,50886.82110000029,21795.132100000978,50879.63699999824,21776.240600001067,50873.51729999855,21760.941199999303,50866.46620000154,21742.315799999982,50861.01159999892,21726.750300001353,50854.492800001055,21708.52400000021,50848.23990000039,21688.56819999963,50842.51929999888,21673.80090000108,50838.1585999988,21663.305700000376,50832.43789999932,21648.272300001234,50824.05649999902,21624.05930000171,50818.202799998224,21609.9571999982,50815.541999999434,21602.906199999154,50811.30579999834,21599.119800001383"
598;435;436;"直走";"中二横路";"36.2652116374";"LineString";"50891.34439999983,21824.134399998933,50917.76419999823,21799.291700001806"
9;436;439;"直走";"北三路";"28.9061907089";"LineString";"50917.76419999823,21799.291700001806,50919.98959999904,21828.112100001425"
599;442;439;"中二横路";"中二横路";"99.6759041978";"LineString";"50994.737900000066,21766.816399998963,50990.229899998754,21766.32079999894,50985.48959999904,21767.98389999941,50978.084800001234,21773.04699999839,50954.84750000015,21792.204500000924,50943.949400000274,21800.63030000031,50931.77639999986,21810.608199998736,50925.889400001615,21816.29560000077,50922.89600000158,21820.48629999906,50921.598900001496,21823.180300001055,50920.70089999959,21826.17370000109,50919.98959999904,21828.112100001425"
35;418;463;"北四路";"北四路";"515.597597761";"LineString";"50960.14400000125,21467.10000000149,50980.74590000138,21477.672600001097,51010.47399999946,21494.349300000817,51033.13269999996,21509.57589999959,51055.97260000184,21526.615200001746,51087.150800000876,21554.893199998885,51100.3834999986,21569.757199998945,51114.5223999992,21587.884100001305,51128.29890000075,21605.46719999984,51136.637299999595,21617.249699998647,51139.49219999835,21619.118999999017,51141.83740000054,21620.13870000094,51143.46880000085,21619.01709999889,51145.30420000106,21617.58960000053,51156.11239999905,21632.17040000111,51154.379000000656,21632.680199999362,51152.95149999857,21633.903799999505,51151.72789999843,21635.53519999981,51151.625900000334,21637.166600000113,51151.625900000334,21638.49219999835,51151.72789999843,21640.42949999869,51165.085200000554,21660.210400000215,51173.752099998295,21675.7089000009,51182.52100000158,21691.207400001585,51189.86239999905,21706.094200000167,51196.184099998325,21718.023899998516,51200.46660000086,21724.957499999553,51210.153200000525,21737.397100001574,51219.53379999846,21750.448399998248,51231.87150000036,21768.39409999922,51240.538400001824,21780.527800001204,51247.84319999814,21790.766800001264,51262.610399998724,21808.327899999917,51273.47269999981,21819.477899998426,51280.9160999991,21828.042899999768,51285.606400001794,21832.4272999987,51287.23779999837,21833.14110000059,51289.37909999862,21833.854800000787,51292.03009999916,21833.854800000787"
655;463;468;"中环东路";"中环东路";"202.864064898";"LineString";"51292.03009999916,21833.854800000787,51297.79870000109,21832.446600001305,51301.346400000155,21830.850099999458,51304.007199998945,21829.253699999303,51307.554900001734,21823.754799999297,51331.856600001454,21796.614900000393,51350.83669999987,21776.747800000012,51375.13839999959,21753.15569999814,51394.29600000009,21737.723200000823,51413.808299999684,21722.82290000096,51424.98350000009,21714.131000000983,51429.240699999034,21710.051199998707,51432.6110999994,21706.148699998856,51435.27180000022,21702.60099999979,51437.400400001556,21699.585499998182,51438.97529999912,21696.88599999994"
416;228;235;"外环路";"外环路";"52.5302004156";"LineString";"49231.47089999914,21802.51330000162,49231.511700000614,21802.658100001514,49236.83320000023,21807.624899998307,49248.71799999848,21818.800099998713,49255.45859999955,21824.742499999702,49262.243599999696,21830.463199999183,49265.4365000017,21832.32569999993,49267.96429999918,21834.055199999362,49271.95540000126,21835.25259999931"
939;235;234;"中一路";"中一路";"456.183006029";"LineString";"49271.95540000126,21835.25259999931,49275.547499999404,21835.25259999931,49280.632599998266,21835.087600000203,49286.66369999945,21833.66849999875,49291.09829999879,21831.717300001532,49296.77459999919,21825.15410000086,49316.64169999957,21803.69049999863,49340.7659999989,21775.66369999945,49365.422499999404,21749.233399998397,49389.54679999873,21724.576999999583,49408.349599998444,21704.355099998415,49423.07250000164,21688.567899998277,49433.42720000073,21676.153900001198,49446.94629999995,21662.253899998963,49452.05440000072,21658.01339999959,49469.97580000013,21639.642999999225,49488.246399998665,21619.598600000143,49513.0802000016,21594.764699999243,49533.479499999434,21572.414200000465,49560.264600001276,21544.387499999255,49570.19810000062,21533.744399998337,49574.81010000035,21528.954999998212,49577.116099998355,21525.58469999954,49578.53519999981,21522.21440000087,49580.740699999034,21517.89759999886,49581.401099998504,21513.029199998826,49580.852299999446,21509.18769999966"
600;360;385;"中二横路";"中二横路";"188.625004872";"LineString";"50224.54899999872,21733.215999998152,50224.72349999845,21737.276399999857,50225.610399998724,21740.46930000186,50227.56170000136,21744.37180000171,50231.286699999124,21748.629000000656,50239.26900000125,21756.434000000358,50266.408900000155,21777.542700000107,50288.22720000148,21791.201400000602,50309.69079999998,21805.569499999285,50334.1697999984,21820.469799999148,50348.53799999878,21828.806899998337,50355.810800001025,21833.418900001794,50362.196600001305,21836.257100000978,50366.80860000104,21838.208299998194,50374.91470000148,21836.762600000948"
601;385;388;"直走";"中二横路";"13.2368881906";"LineString";"50374.91470000148,21836.762600000948,50387.794700000435,21839.815600000322"
656;315;296;"中环东路";"中环东路";"155.234296366";"LineString";"49909.37539999932,21842.649500001222,49910.50039999932,21836.10060000047,49909.55440000072,21832.316399998963,49906.243200000376,21827.586100000888,49876.91560000181,21797.312399998307,49849.480099998415,21769.876899998635,49824.409699998796,21748.117800001055,49806.895300000906,21730.603300001472"
657;318;315;"直走";"中环东路";"12.7455250628";"LineString";"49909.37539999932,21842.649500001222,49918.89499999955,21851.124499998987"
10;441;435;"直走";"北三路";"30.8361832181";"LineString";"50899.920499999076,21853.754000000656,50891.34439999983,21824.134399998933"
602;439;441;"直走";"中二横路";"32.5618766409";"LineString";"50919.98959999904,21828.112100001425,50899.920499999076,21853.754000000656"
603;382;361;"中二横路";"中二横路";"178.918222451";"LineString";"50352.507599998266,21854.35379999876,50351.3460999988,21848.417100001127,50346.81709999964,21845.902800001204,50336.35139999911,21839.51689999923,50325.88569999859,21833.13109999895,50311.6950000003,21824.26179999858,50284.51080000028,21806.523400001228,50258.47960000113,21789.67179999873,50242.515000000596,21777.787099998444,50227.791999999434,21766.079700000584,50220.16450000182,21758.98429999873,50215.1977000013,21755.436599999666,50212.35960000008,21753.66270000115,50207.99700000137,21753.23149999976"
36;467;453;"北四路";"北四路";"164.158333875";"LineString";"51276.612700000405,21856.303100001067,51276.313400000334,21853.110199999064,51276.1138000004,21850.715500000864,51275.31560000032,21848.32079999894,51274.11829999834,21846.025899998844,51272.9208999984,21844.229800000787,51270.127099998295,21840.537999998778,51262.74350000173,21832.256400000304,51251.46849999949,21820.282900001854,51245.48169999942,21812.79949999973,51237.49940000102,21803.120900001377,51230.71449999884,21794.639699999243,51223.13129999861,21784.362500000745,51211.37950000167,21766.57600000128,51203.79630000144,21755.400800000876,51197.41050000116,21745.688900001347,51192.08889999986,21737.573600001633,51188.76300000027,21733.316399998963,51185.1708999984,21730.25649999827,51179.849399998784,21725.600099999458"
658;467;463;"直走";"中环东路";"27.2327449153";"LineString";"51276.612700000405,21856.303100001067,51292.03009999916,21833.854800000787"
604;387;382;"直走";"中二横路";"12.7490451265";"LineString";"50363.67020000145,21860.512899998575,50352.507599998266,21854.35379999876"
37;463;473;"直走";"北四路";"42.1237229002";"LineString";"51292.03009999916,21833.854800000787,51323.79329999909,21861.52259999886"
659;480;473;"中环东路";"中环东路";"182.811588533";"LineString";"51455.63439999893,21745.77910000086,51452.308499999344,21745.379999998957,51447.51909999922,21745.379999998957,51442.862700000405,21746.04520000145,51439.27070000023,21747.10949999839,51434.0821999982,21749.504200000316,51422.10869999975,21757.61950000003,51408.40579999983,21769.193900000304,51402.153000000864,21773.45109999925,51395.634100001305,21777.841400001198,51386.45439999923,21784.22720000148,51380.99980000034,21788.750500001013,51375.94440000132,21793.273899998516,51366.89779999852,21803.251699998975,51357.98420000076,21812.69750000164,51348.93760000169,21821.74410000071,51340.423099998385,21830.79069999978,51329.78000000119,21843.96150000021,51327.518399998546,21847.0214000009,51325.92190000042,21850.347399998456,51324.45850000158,21854.205499999225,51323.79329999909,21856.733199998736,51323.79329999909,21859.39400000125,51323.79329999909,21861.52259999886"
417;235;250;"直走";"外环路";"46.5691614293";"LineString";"49271.95540000126,21835.25259999931,49306.944499999285,21865.98449999839"
940;240;250;"中一路";"中一路";"232.799342526";"LineString";"49445.02259999886,21695.068300001323,49443.42610000074,21695.068300001323,49441.829700000584,21695.76669999957,49439.235399998724,21696.56500000134,49437.23990000039,21698.161400001496,49433.44830000028,21700.356600001454,49424.86730000004,21708.139299999923,49413.69200000167,21720.01300000027,49404.01350000128,21728.893300000578,49386.851500000805,21746.15509999916,49380.06659999862,21753.339099999517,49370.38800000027,21763.616399999708,49363.702799998224,21771.399099998176,49357.51649999991,21777.385899998248,49351.23050000146,21784.270599998534,49341.86969999969,21795.102099999785,49336.42350000143,21800.97250000015,49330.87559999898,21807.51909999922,49325.68710000068,21814.403799999505,49317.40540000051,21823.383900001645,49309.62269999832,21831.865100000054,49302.23900000006,21840.346299998462,49301.14149999991,21842.341899998486,49300.642599999905,21844.73660000041,49300.5428000018,21847.430599998683,49300.34319999814,21850.024900000542,49300.5428000018,21852.020500000566,49300.957800000906,21855.607500001788,49301.88910000026,21858.667300000787,49303.086399998516,21860.9290000014,49304.815900001675,21863.19069999829,49306.944499999285,21865.98449999839"
108;481;495;"东四路";"东四路";"185.279876442";"LineString";"51481.1334999986,21721.55620000139,51480.71009999886,21724.265999998897,51480.577100001276,21727.059799999,51480.577100001276,21730.11969999969,51482.705699998885,21734.776000000536,51491.08709999919,21747.015599999577,51503.45969999954,21763.11320000142,51518.6261,21784.000300001353,51531.929900001734,21801.5614,51540.44440000132,21811.805300001055,51556.40900000185,21834.421900000423,51570.7771999985,21855.17590000108,51580.71130000055,21865.214299999177,51588.35810000077,21868.202799998224"
418;243;154;"外环路";"外环路";"469.99229604";"LineString";"49269.825199998915,21875.663800001144,49266.2201000005,21872.6986999996,49253.34860000014,21862.22190000117,49240.77639999986,21852.11930000037,49229.476500000805,21842.83989999816,49213.61160000041,21829.893599998206,49199.99179999903,21818.818100001663,49183.07930000126,21804.67449999973,49162.94889999926,21788.80959999934,49146.036400001496,21775.78849999979,49130.02189999819,21762.393199998885,49111.612700000405,21749.22230000049,49092.82930000126,21734.9290000014,49077.78759999946,21721.60850000009,49063.86850000173,21710.38340000063,49056.98380000144,21706.49199999869,49053.466499999166,21704.396699998528,49049.575199998915,21701.702599998564,49039.248100001365,21692.57290000096,49031.91429999843,21686.96029999852,49017.69579999894,21675.735199999064,49014.92700000107,21672.068300001323,49006.02169999853,21663.761700000614,49000.33430000022,21657.84980000183,48990.4561999999,21650.067099999636,48981.17680000141,21641.61080000177,48969.95160000026,21631.35850000009,48959.62449999899,21622.977099999785,48957.37950000167,21620.732099998742,48952.08430000022,21615.919300001115,48946.11989999935,21611.626699998975,48943.31069999933,21609.73149999976,48936.05180000141,21603.74469999969,48922.806099999696,21593.193100001663,48906.1090000011,21578.955299999565"
419;243;235;"拐弯";"外环路";"40.4673057868";"LineString";"49269.825199998915,21875.663800001144,49271.95540000126,21835.25259999931"
